,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4212,354,TRANSFER,1838837.56,C1571269594,0.0,0.0,C974794980,5981454.42,7820291.99,0,0
4213,348,CASH_OUT,319255.42,C682022332,5265.0,0.0,C1558472727,0.0,319255.42,0,0
4214,159,CASH_OUT,99280.61,C581115720,7009.0,0.0,C1120580052,1599508.91,1698789.52,0,0
4215,235,CASH_OUT,113061.87,C1664081735,77089.0,0.0,C2016885655,138982.13,252043.99,0,0
4216,548,CASH_OUT,21654.1,C1983177408,0.0,0.0,C434229504,30766.97,52421.08,0,0
4217,154,TRANSFER,1044719.6,C193785927,0.0,0.0,C1237641282,1059632.61,2104352.21,0,0
4218,305,CASH_OUT,28866.33,C157171352,0.0,0.0,C660079344,65202.87,94069.2,0,0
4219,348,CASH_OUT,49137.39,C78275945,997.0,0.0,C142111352,1074551.74,1123689.13,0,0
4220,400,CASH_OUT,71825.96,C1904749481,21524.0,0.0,C834377400,11989500.11,12061326.07,0,0
4221,401,CASH_OUT,269702.35,C1288534547,0.0,0.0,C1246959847,1413233.79,1702091.37,0,0
4222,232,CASH_OUT,202806.16,C556009857,30545.0,0.0,C970341987,0.0,202806.16,0,0
4223,405,TRANSFER,300900.62,C928468482,99953.0,0.0,C142789349,0.0,300900.62,0,0
4224,229,CASH_OUT,163902.68,C721325340,5035.0,0.0,C2028671460,0.0,163902.68,0,0
4225,407,CASH_OUT,482478.39,C1699912778,16870.1,0.0,C451751956,597350.88,1079829.27,0,0
4226,43,CASH_OUT,189728.82,C2054442702,289287.3,99558.48,C922556382,1097400.14,1287128.96,0,0
4227,12,CASH_OUT,267010.66,C405755220,0.0,0.0,C68113386,19416633.13,20381803.66,0,0
4228,402,CASH_OUT,220295.02,C1519794664,199133.52,0.0,C2060249480,295597.65,515892.67,0,0
4229,355,CASH_OUT,78976.2,C1471128398,25389.0,0.0,C481225954,525257.46,604233.65,0,0
4230,137,TRANSFER,123354.24,C639529095,0.0,0.0,C1199416855,300801.33,424155.56,0,0
4231,331,CASH_OUT,88510.09,C1443823527,0.0,0.0,C1971615105,2939990.05,3028500.14,0,0
4232,323,TRANSFER,2686108.2,C1621862905,269.0,0.0,C1831414683,1819323.33,4505431.52,0,0
4233,12,CASH_OUT,51296.12,C2058290398,1402.0,0.0,C1527868268,145.0,51441.12,0,0
4234,14,CASH_OUT,284554.98,C1402419073,30144.0,0.0,C396957380,186788.35,471343.33,0,0
4235,403,CASH_OUT,55156.27,C1930099134,0.0,0.0,C552480332,8595003.4,8650159.67,0,0
4236,134,CASH_OUT,307602.18,C843225762,0.0,0.0,C1092216719,1084935.52,1392537.7,0,0
4237,545,CASH_OUT,90503.03,C2129729336,69258.0,0.0,C328707077,1465049.25,1555552.28,0,0
4238,37,CASH_OUT,350846.33,C999278329,59308.0,0.0,C281011897,2691649.99,3042496.32,0,0
4239,130,CASH_OUT,173721.34,C716991856,182914.63,9193.29,C836673222,8610462.21,8784183.55,0,0
4240,235,CASH_OUT,172261.84,C1046025430,0.0,0.0,C1590674884,1431463.68,1336121.7,0,0
4241,210,CASH_OUT,321148.86,C279379231,2705.0,0.0,C1067314852,865696.43,1186845.29,0,0
4242,130,CASH_OUT,257656.78,C888311922,29934.0,0.0,C889673442,2570162.02,2827818.81,0,0
4243,305,CASH_OUT,100165.94,C531294848,0.0,0.0,C1173885211,212126.32,312292.26,0,0
4244,43,CASH_OUT,344626.61,C1500907699,10906.0,0.0,C1945919628,3476140.85,3820767.46,0,0
4245,180,CASH_OUT,156889.84,C370241257,0.0,0.0,C299773902,620432.66,777322.5,0,0
4246,210,TRANSFER,380603.1,C1347697693,14736.0,0.0,C1407906115,1313710.78,1694313.88,0,0
4247,34,CASH_OUT,32739.39,C948666900,0.0,0.0,C382721038,71889.32,104628.71,0,0
4248,357,CASH_OUT,95615.46,C1932363477,0.0,0.0,C311031237,339475.19,435090.65,0,0
4249,374,TRANSFER,122620.86,C1360666205,1348.0,0.0,C962693160,0.0,122620.86,0,0
4250,228,TRANSFER,169630.57,C1468313281,0.0,0.0,C762732442,2506024.58,2675655.15,0,0
4251,370,CASH_OUT,10830.48,C302869110,0.0,0.0,C2037261479,15928.27,26758.75,0,0
4252,41,TRANSFER,261358.86,C1982407840,0.0,0.0,C266602540,676701.69,938060.56,0,0
4253,165,CASH_OUT,319920.63,C1858522090,0.0,0.0,C113362494,573872.94,893793.58,0,0
4254,136,CASH_OUT,144775.78,C1214158148,782.0,0.0,C1280212297,972407.68,1117183.46,0,0
4255,399,CASH_OUT,188705.12,C1710602738,0.0,0.0,C396835145,1268514.65,1457219.77,0,0
4256,279,CASH_OUT,248965.98,C1743049525,46877.0,0.0,C1095328111,516620.91,765586.9,0,0
4257,308,CASH_OUT,105426.61,C1780072066,52892.0,0.0,C464946284,849055.57,954482.19,0,0
4258,156,CASH_OUT,97047.64,C1837323017,225497.85,128450.21,C989474203,6005763.14,6102810.79,0,0
4259,284,CASH_OUT,266162.86,C711276132,0.0,0.0,C636348372,901864.33,1168027.2,0,0
4260,16,CASH_OUT,204545.84,C1147636993,10264.0,0.0,C637637212,0.0,221516.29,0,0
4261,325,CASH_OUT,343237.59,C130201273,0.0,0.0,C516976581,4159969.34,4503206.93,0,0
4262,225,TRANSFER,1620211.73,C2146221864,0.0,0.0,C1344627441,6011158.05,7631369.78,0,0
4263,381,CASH_OUT,109694.25,C165771595,80820.0,0.0,C372134801,165116.76,274811.01,0,0
4264,308,CASH_OUT,47028.53,C1038483300,391.0,0.0,C1444444288,94482.04,141510.57,0,0
4265,588,TRANSFER,763419.99,C1004146386,2290.0,0.0,C366155529,187516.37,950936.37,0,0
4266,178,TRANSFER,43321.42,C1931283186,0.0,0.0,C176151834,73320.47,116641.9,0,0
4267,592,CASH_OUT,248869.09,C779957320,22156.0,0.0,C680340906,0.0,248869.09,0,0
4268,205,CASH_OUT,308376.35,C1610028861,228.0,0.0,C1427268489,564680.02,873056.36,0,0
4269,286,CASH_OUT,248995.5,C790553670,1608.0,0.0,C2041508948,0.0,248995.5,0,0
4270,350,TRANSFER,1149565.16,C964299198,42446.0,0.0,C417677891,3629419.45,4778984.61,0,0
4271,375,CASH_OUT,6814.09,C2068401163,0.0,0.0,C1441810518,2642195.88,2649009.97,0,0
4272,178,CASH_OUT,113129.23,C814138161,227454.0,114324.77,C2130236189,507436.68,620565.92,0,0
4273,404,TRANSFER,2857236.11,C242552357,0.0,0.0,C214344681,9033879.42,11891115.53,0,0
4274,255,CASH_OUT,12258.93,C1644525274,0.0,0.0,C640386303,1714361.57,1726620.5,0,0
4275,188,CASH_OUT,48.95,C1917898967,16382.0,16333.05,C1490148604,144500.61,144549.55,0,0
4276,274,CASH_OUT,254155.95,C1771379884,24782.0,0.0,C1959818788,169080.23,423236.18,0,0
4277,130,CASH_OUT,32713.07,C985562692,0.0,0.0,C2078335124,2165885.2,2198598.28,0,0
4278,399,CASH_OUT,248411.27,C418776001,5026.0,0.0,C1656283811,561980.88,810392.15,0,0
4279,153,CASH_OUT,138732.75,C132373038,0.0,0.0,C835499623,287318.63,426051.38,0,0
4280,133,CASH_OUT,436083.68,C349446202,35672.07,0.0,C253145583,1591973.14,2028056.81,0,0
4281,142,CASH_OUT,156030.25,C1169692783,11145.0,0.0,C1964251940,574215.34,730245.6,0,0
4282,321,CASH_OUT,331625.73,C1835961955,53614.0,0.0,C1199430488,6839525.97,7171151.7,0,0
4283,300,CASH_OUT,70203.57,C36008530,0.0,0.0,C64922473,1706351.15,1776554.72,0,0
4284,352,CASH_OUT,192375.46,C1993879027,2028.79,0.0,C722904413,523738.91,716114.38,0,0
4285,155,TRANSFER,687505.52,C952618412,5031.0,0.0,C1304014797,0.0,687505.52,0,0
4286,372,CASH_OUT,8544.76,C786628995,43098.0,34553.24,C1474441689,456668.45,465213.21,0,0
4287,404,CASH_OUT,124363.08,C811596295,9476.0,0.0,C509483114,462780.74,587143.82,0,0
4288,17,CASH_OUT,17131.79,C1738196489,17709.0,577.21,C1789989389,0.0,17131.79,0,0
4289,252,CASH_OUT,166568.79,C657996239,0.0,0.0,C75011604,2267384.79,2433953.57,0,0
4290,20,CASH_OUT,131378.27,C1753875052,0.0,0.0,C161304702,354298.35,335444.79,0,0
4291,254,CASH_OUT,51226.19,C1429719032,0.0,0.0,C1102714538,893372.8,944598.99,0,0
4292,608,CASH_OUT,82584.82,C244208105,0.0,0.0,C2138902963,130731.2,213316.02,0,0
4293,307,CASH_OUT,162759.24,C965754045,0.0,0.0,C109980101,2785228.13,2947987.38,0,0
4294,281,TRANSFER,375998.94,C150882096,0.0,0.0,C531526822,1637534.14,2013533.07,0,0
4295,160,CASH_OUT,536263.14,C1112201386,154041.0,0.0,C1411155039,392266.87,928530.01,0,0
4296,326,CASH_OUT,332821.82,C1046734792,0.0,0.0,C1717745027,492951.34,825773.17,0,0
4297,281,CASH_OUT,190759.25,C535963066,0.0,0.0,C632323940,213235.66,403994.92,0,0
4298,35,TRANSFER,149065.96,C1592765190,0.0,0.0,C1212163165,334720.28,634123.71,0,0
4299,163,CASH_OUT,50351.07,C978813154,0.0,0.0,C668894032,789525.28,839876.36,0,0
4300,212,CASH_OUT,25727.45,C1222286208,0.0,0.0,C1507035701,1349101.33,1374828.78,0,0
4301,8,TRANSFER,228319.5,C1674584409,50624.0,0.0,C1182908789,24374.54,6795.87,0,0
4302,15,CASH_OUT,280174.29,C1122165963,0.0,0.0,C856295815,734037.43,1035392.82,0,0
4303,299,CASH_OUT,333824.68,C2103784522,0.0,0.0,C1359875498,1519955.88,1853780.56,0,0
4304,232,CASH_OUT,121139.73,C1626208152,0.0,0.0,C1380646155,3380704.91,3501844.64,0,0
4305,161,CASH_OUT,36277.02,C2114583864,0.0,0.0,C776129539,388863.3,425140.32,0,0
4306,396,TRANSFER,2071885.61,C817121229,21166.0,0.0,C1243208634,3701.59,2075587.2,0,0
4307,520,CASH_OUT,239540.24,C356949092,811.0,0.0,C1924522361,0.0,239540.24,0,0
4308,230,CASH_OUT,106048.69,C2059441744,249737.59,143688.9,C1198093631,681996.36,1221661.7,0,0
4309,235,CASH_OUT,64835.88,C930679401,0.0,0.0,C2136936295,115868.68,180704.56,0,0
4310,329,CASH_OUT,167592.01,C921994594,0.0,0.0,C1288380642,1806981.77,1974573.78,0,0
4311,398,CASH_OUT,132427.1,C1206626845,1411.0,0.0,C1737912341,255386.14,387813.23,0,0
4312,298,CASH_OUT,87870.03,C368008688,0.0,0.0,C1522638921,12333447.5,12421317.54,0,0
4313,300,TRANSFER,2914376.72,C408589196,12709.0,0.0,C1929529763,20489.59,2934866.31,0,0
4314,249,CASH_OUT,119061.46,C450103369,0.0,0.0,C2055274773,1742842.71,1861904.17,0,0
4315,166,CASH_OUT,129864.66,C1013087591,0.0,0.0,C2018522350,177055.84,306920.5,0,0
4316,232,CASH_OUT,203743.44,C1896594454,0.0,0.0,C1016463843,3147531.13,3351274.57,0,0
4317,186,CASH_OUT,497231.63,C1423104795,373136.0,0.0,C2072562531,269320.67,766552.3,0,0
4318,205,CASH_OUT,371450.71,C1372810925,0.0,0.0,C1344799228,2418775.68,2790226.39,0,0
4319,330,CASH_OUT,8609.48,C1875037135,109683.0,101073.52,C1666974454,0.0,8609.48,0,0
4320,257,CASH_OUT,84740.66,C1989867621,21504.0,0.0,C1990359469,0.0,84740.66,0,0
4321,346,CASH_OUT,17202.89,C1096401648,19945.0,2742.11,C1447801271,178375.84,195578.73,0,0
4322,304,CASH_OUT,150992.84,C410804047,0.0,0.0,C639527729,711479.82,862472.66,0,0
4323,375,CASH_OUT,99354.01,C504448046,22303.0,0.0,C160796152,14932464.79,15031818.81,0,0
4324,141,CASH_OUT,74122.84,C2147352645,0.0,0.0,C1385627795,746189.38,820312.22,0,0
4325,350,CASH_OUT,83653.82,C1306295935,19951.0,0.0,C1526155307,0.0,83653.82,0,0
4326,258,CASH_OUT,97467.83,C892163813,5131.0,0.0,C836387875,1985230.72,2082698.55,0,0
4327,257,TRANSFER,207781.81,C2085714897,0.0,0.0,C309072728,2811612.62,3019394.43,0,0
4328,403,CASH_OUT,164352.8,C524257997,0.0,0.0,C15137981,920815.36,1085168.16,0,0
4329,134,CASH_OUT,37766.81,C1185195737,248816.0,211049.19,C1877447435,0.0,37766.81,0,0
4330,394,CASH_OUT,64971.39,C1224949063,0.0,0.0,C818898711,960119.97,1025091.36,0,0
4331,138,CASH_OUT,74802.53,C1256402719,19940.0,0.0,C1176069054,24040.89,98843.42,0,0
4332,165,CASH_OUT,179974.5,C204984708,0.0,0.0,C1622926106,6648754.88,6828729.38,0,0
4333,119,CASH_OUT,30623.24,C1101481675,0.0,0.0,C1792565120,1503924.46,1534547.7,0,0
4334,356,CASH_OUT,31984.04,C461589688,135147.0,103162.96,C216870846,1609336.72,1641320.76,0,0
4335,11,CASH_OUT,11311.43,C1555887425,0.0,0.0,C65352921,186642.45,416035.73,0,0
4336,179,CASH_OUT,337270.68,C699498953,0.0,0.0,C1978908873,926831.94,1264102.63,0,0
4337,357,CASH_OUT,448261.63,C1129854468,0.0,0.0,C1014713468,841357.36,1289618.99,0,0
4338,308,CASH_OUT,132867.08,C169777958,12039.62,0.0,C601144323,2857751.29,2990618.37,0,0
4339,214,CASH_OUT,272320.9,C1512152753,0.0,0.0,C2007959530,10166148.82,10438469.71,0,0
4340,321,CASH_OUT,213588.89,C11810640,0.0,0.0,C1476699587,471079.44,684668.33,0,0
4341,379,CASH_OUT,40173.27,C2021967716,0.0,0.0,C203082427,3233471.07,3273644.33,0,0
4342,40,CASH_OUT,30013.01,C1602455497,450261.0,420247.99,C200031648,428647.27,458660.29,0,0
4343,401,CASH_OUT,249342.7,C1547742949,0.0,0.0,C1464088340,3195683.91,3445026.6,0,0
4344,185,CASH_OUT,171212.19,C2085755330,0.0,0.0,C1527903022,1618118.38,1782436.77,0,0
4345,278,TRANSFER,927661.98,C1402594062,0.0,0.0,C153818131,1242698.85,2170360.84,0,0
4346,154,TRANSFER,2562534.53,C1034615349,1005.0,0.0,C1964526111,16848.02,2579382.55,0,0
4347,348,CASH_OUT,111013.2,C324424184,0.0,0.0,C1888525812,285444.04,396457.24,0,0
4348,21,CASH_OUT,3882.96,C413933657,41264.0,37381.04,C407729861,36888.03,40770.99,0,0
4349,302,CASH_OUT,239509.37,C679771656,65341.0,0.0,C370185919,748603.06,988112.43,0,0
4350,140,CASH_OUT,351011.09,C1340372574,40866.0,0.0,C621810262,8270798.23,8621809.32,0,0
4351,403,CASH_OUT,22586.57,C470967432,0.0,0.0,C933399686,68889.24,91475.81,0,0
4352,396,CASH_OUT,315495.3,C1808048150,0.0,0.0,C2070912278,645214.95,960710.25,0,0
4353,203,TRANSFER,503877.44,C1967823217,0.0,0.0,C1105040260,1678096.44,2181973.88,0,0
4354,16,CASH_OUT,98333.34,C1102783718,0.0,0.0,C397672119,1209950.4,2252632.14,0,0
4355,15,TRANSFER,728692.55,C1899149502,0.0,0.0,C1276073067,1292166.95,2020859.5,0,0
4356,395,CASH_OUT,407300.33,C857978173,6727.0,0.0,C1181951844,942467.86,1349768.19,0,0
4357,236,CASH_OUT,1773.26,C329511917,70496.0,68722.74,C1286275377,0.0,1773.26,0,0
4358,187,TRANSFER,414785.13,C1511550946,0.0,0.0,C1673277428,1154237.01,1569022.14,0,0
4359,161,CASH_OUT,22226.95,C1926369785,0.0,0.0,C491402441,372078.28,394305.23,0,0
4360,225,CASH_OUT,536644.77,C275650606,0.0,0.0,C2088012423,1454047.12,1990691.89,0,0
4361,203,CASH_OUT,155139.27,C998685835,207.0,0.0,C1734299924,0.0,155139.27,0,0
4362,231,CASH_OUT,143007.7,C1650457287,0.0,0.0,C593684723,8712996.9,9014576.27,0,0
4363,138,CASH_OUT,137199.42,C1729266444,80192.0,0.0,C1574413357,667964.69,805164.11,0,0
4364,383,TRANSFER,83806.69,C1000907043,20007.0,0.0,C1153902336,2697826.0,2781632.68,0,0
4365,130,CASH_OUT,408920.57,C121897563,0.0,0.0,C582855180,1636795.67,2045716.24,0,0
4366,380,CASH_OUT,349883.91,C1171003569,52766.31,0.0,C1621324831,10513433.13,10863317.04,0,0
4367,202,CASH_OUT,92402.44,C773817587,45764.0,0.0,C52449778,0.0,92402.44,0,0
4368,18,CASH_OUT,2894.4,C1077835257,0.0,0.0,C982043426,235563.46,380410.01,0,0
4369,253,CASH_OUT,94694.74,C1062725180,49841.0,0.0,C1746715672,134267.41,228962.14,0,0
4370,230,CASH_OUT,330701.71,C1119397899,5444.0,0.0,C645094887,2208307.78,2539009.49,0,0
4371,397,TRANSFER,1274662.19,C901896965,10033.0,0.0,C603403344,199760.73,1474422.92,0,0
4372,350,CASH_OUT,49768.23,C1037002643,40640.0,0.0,C786361541,0.0,49768.23,0,0
4373,372,CASH_OUT,162898.09,C1936966153,0.0,0.0,C586157859,386345.38,549243.47,0,0
4374,401,CASH_OUT,78590.67,C1100699393,387.0,0.0,C53751134,0.0,78590.67,0,0
4375,399,CASH_OUT,96661.72,C1225034508,311925.26,215263.54,C1091126196,607933.15,704594.87,0,0
4376,326,CASH_OUT,99673.58,C222600198,120678.0,21004.42,C495203294,14554021.99,14653695.57,0,0
4377,250,TRANSFER,104246.96,C1587976423,101227.0,0.0,C636253578,0.0,104246.96,0,0
4378,37,CASH_OUT,288682.02,C306664169,106508.0,0.0,C1305071272,2574888.02,2863570.05,0,0
4379,158,CASH_OUT,28760.94,C269052471,0.0,0.0,C345613462,214561.99,243322.93,0,0
4380,13,CASH_OUT,260635.27,C1812153935,0.0,0.0,C1652098016,703548.15,1288162.98,0,0
4381,372,TRANSFER,2905828.7,C988879257,0.0,0.0,C740423247,11524732.69,14430561.39,0,0
4382,305,CASH_OUT,235202.39,C1339674746,11091.0,0.0,C1853241568,988039.28,1223241.68,0,0
4383,96,TRANSFER,131346.59,C1199676788,0.0,0.0,C287644338,2333796.18,2465142.78,0,0
4384,134,CASH_OUT,184784.68,C114348260,213029.54,28244.86,C1415823518,1204758.05,1389542.73,0,0
4385,231,CASH_OUT,184929.67,C1686387409,11202.53,0.0,C738387703,2197040.8,2381970.48,0,0
4386,14,CASH_OUT,28631.0,C2051645432,0.0,0.0,C2013275989,205791.38,132755.15,0,0
4387,419,TRANSFER,194077.12,C1651623019,0.0,0.0,C1719323198,1031854.35,1225931.47,0,0
4388,185,CASH_OUT,251771.85,C424781690,30941.0,0.0,C1484201631,975623.6,1227395.45,0,0
4389,8,CASH_OUT,60162.73,C2113652581,10971.0,0.0,C1632252655,0.0,60162.73,0,0
4390,307,CASH_OUT,226591.09,C1136539436,0.0,0.0,C1803572822,4401659.36,4628250.46,0,0
4391,396,TRANSFER,1817365.08,C2044134099,420360.94,0.0,C316092215,2441100.0,4258465.08,0,0
4392,300,CASH_OUT,205129.56,C657058941,5096.0,0.0,C904861804,38069.42,243198.98,0,0
4393,34,CASH_OUT,218741.0,C241121375,0.0,0.0,C518160305,425898.46,644639.46,0,0
4394,201,CASH_OUT,134177.46,C1194130304,0.0,0.0,C437191959,1033950.04,1168127.5,0,0
4395,181,CASH_OUT,199274.63,C760880403,0.0,0.0,C221073758,751832.75,951107.38,0,0
4396,238,CASH_OUT,86878.12,C405772760,0.0,0.0,C232347582,304345.19,391223.3,0,0
4397,378,CASH_OUT,239444.27,C404862800,291.0,0.0,C1303033719,0.0,239444.27,0,0
4398,14,TRANSFER,971472.43,C397117015,0.0,0.0,C694033784,1447213.84,2443236.52,0,0
4399,307,CASH_OUT,259332.2,C1244262368,0.0,0.0,C231347618,1205342.43,1464674.63,0,0
4400,282,CASH_OUT,263012.51,C1453920103,0.0,0.0,C1031062299,281771.3,834255.66,0,0
4401,188,CASH_OUT,216952.97,C320059557,0.0,0.0,C32458909,1504525.13,1721478.1,0,0
4402,596,TRANSFER,453650.27,C1717757519,0.0,0.0,C716422623,10271320.19,10724970.46,0,0
4403,637,CASH_OUT,2286.95,C303385406,217.0,0.0,C1734824537,4445238.92,4447525.87,0,0
4404,21,CASH_OUT,83590.47,C1963841252,0.0,0.0,C831673523,363304.81,446895.28,0,0
4405,203,CASH_OUT,41470.55,C1989986698,65365.0,23894.45,C1044203587,0.0,41470.55,0,0
4406,17,CASH_OUT,103552.64,C435692196,16208.0,0.0,C498202206,7648933.17,7752485.81,0,0
4407,46,CASH_OUT,189585.3,C557315461,235116.0,45530.7,C1911330962,778519.02,968104.32,0,0
4408,225,CASH_OUT,119690.91,C188693447,0.0,0.0,C1151293457,3587035.15,3706726.05,0,0
4409,330,CASH_OUT,158240.63,C153407308,0.0,0.0,C255275808,228942.07,387182.7,0,0
4410,348,CASH_OUT,258271.29,C329949452,0.0,0.0,C577049121,444655.93,702927.23,0,0
4411,590,CASH_OUT,30759.72,C546939406,0.0,0.0,C473164045,148126.61,178886.33,0,0
4412,347,CASH_OUT,125542.27,C1010190893,0.0,0.0,C1115765080,159989.22,285531.49,0,0
4413,43,CASH_OUT,351807.23,C369441425,0.0,0.0,C242520397,4389710.33,4741517.56,0,0
4414,308,CASH_OUT,176040.13,C747364475,0.0,0.0,C1947482887,1669861.92,1845902.06,0,0
4415,354,CASH_OUT,256527.08,C31732523,10094.0,0.0,C679322562,0.0,256527.08,0,0
4416,9,CASH_OUT,205271.59,C1001860240,29997.0,0.0,C137728758,0.0,479800.55,0,0
4417,354,CASH_OUT,210012.11,C1881666836,24579.0,0.0,C385736335,31926.67,241938.78,0,0
4418,206,CASH_OUT,339358.23,C1655783968,90601.0,0.0,C62053136,3462623.29,3912589.82,0,0
4419,235,CASH_OUT,89177.98,C1527182105,12312.0,0.0,C1211499507,10196.39,99374.37,0,0
4420,207,CASH_OUT,309079.03,C1824071563,0.0,0.0,C1980686934,464710.9,773789.94,0,0
4421,206,CASH_OUT,40194.32,C1383718091,0.0,0.0,C1493419571,386307.69,426502.02,0,0
4422,207,CASH_OUT,214558.94,C731514049,11336.0,0.0,C140942873,0.0,214558.94,0,0
4423,190,CASH_OUT,204413.5,C1096349597,110277.14,0.0,C645016673,290390.81,494804.31,0,0
4424,163,CASH_OUT,208908.39,C1640324762,116351.97,0.0,C1137005023,11107.0,220015.39,0,0
4425,183,CASH_OUT,120938.54,C660394290,254149.0,133210.46,C1761176304,489984.67,610923.2,0,0
4426,403,CASH_OUT,254408.56,C1037261533,7066.0,0.0,C26189447,270493.52,524902.09,0,0
4427,251,CASH_OUT,304116.85,C19033230,0.0,0.0,C385928643,996378.44,1300495.29,0,0
4428,397,TRANSFER,1865729.52,C602047600,0.0,0.0,C1985388344,6223993.93,8089723.45,0,0
4429,44,CASH_OUT,278326.56,C251505292,108257.0,0.0,C898005301,233862.25,512188.81,0,0
4430,231,CASH_OUT,337710.48,C596979379,115.0,0.0,C1512372709,2702414.44,3040124.92,0,0
4431,163,CASH_OUT,20310.87,C440180093,2006.0,0.0,C94781167,488971.27,509282.15,0,0
4432,690,TRANSFER,40079.58,C314844199,0.0,0.0,C352423225,12063283.33,12103362.91,0,0
4433,379,CASH_OUT,107666.0,C438953853,30870.0,0.0,C351799213,956460.78,1064126.78,0,0
4434,378,CASH_OUT,211039.68,C347965806,16573.0,0.0,C2112507018,22265.79,233305.48,0,0
4435,160,CASH_OUT,65432.63,C169943609,0.0,0.0,C337942198,166122.98,231555.61,0,0
4436,381,TRANSFER,125925.46,C920839313,21038.0,0.0,C1221690544,122890.37,248815.83,0,0
4437,203,CASH_OUT,268709.92,C98400954,0.0,0.0,C2019696823,293636.98,562346.9,0,0
4438,140,CASH_OUT,102063.47,C554851546,0.0,0.0,C1814275134,473479.57,575543.03,0,0
4439,299,CASH_OUT,299553.78,C2107043080,391.0,0.0,C774901446,84700.78,384254.56,0,0
4440,349,TRANSFER,450540.56,C1186693955,180060.0,0.0,C1524706318,0.0,450540.56,0,0
4441,205,TRANSFER,484274.73,C1768993030,0.0,0.0,C887175014,2009927.63,2494202.36,0,0
4442,205,TRANSFER,1009738.45,C1272668894,94726.0,0.0,C209546336,0.0,1009738.45,0,0
4443,346,CASH_OUT,27520.51,C941112735,51575.0,24054.49,C130193547,0.0,27520.51,0,0
4444,137,TRANSFER,118276.72,C390855088,0.0,0.0,C844288828,703557.01,821833.74,0,0
4445,404,CASH_OUT,218082.01,C1097164345,0.0,0.0,C723510510,1900060.08,2389255.93,0,0
4446,299,CASH_OUT,337444.08,C972490057,0.0,0.0,C394849705,513041.54,850485.62,0,0
4447,179,TRANSFER,1000916.63,C991792006,15034.0,0.0,C113379261,79723.0,0.0,0,0
4448,304,CASH_OUT,83099.77,C281488357,0.0,0.0,C894619084,11602961.73,11686061.49,0,0
4449,403,CASH_OUT,369828.05,C2047096735,44287.01,0.0,C427022886,4845030.23,5214858.29,0,0
4450,33,CASH_OUT,182658.96,C135303302,71587.0,0.0,C1162665480,143057.85,325716.81,0,0
4451,137,TRANSFER,206068.2,C1126003249,0.0,0.0,C724355983,221851.32,427919.52,0,0
4452,279,CASH_OUT,67977.62,C80665973,68711.0,733.38,C1953451640,1892253.03,1960230.64,0,0
4453,41,CASH_OUT,242754.03,C1104134313,275840.0,33085.97,C1248417396,1395364.58,1638118.6,0,0
4454,358,CASH_OUT,154373.29,C769929898,618.0,0.0,C1207727021,0.0,154373.29,0,0
4455,40,CASH_OUT,169933.55,C1080620338,105994.0,0.0,C229836554,2809617.56,2979551.11,0,0
4456,11,CASH_OUT,407768.74,C146010211,0.0,0.0,C1036138670,691888.92,1099657.67,0,0
4457,36,CASH_OUT,47735.15,C1114817202,0.0,0.0,C622587403,326482.1,374217.25,0,0
4458,332,CASH_OUT,6623.95,C84799992,5943.0,0.0,C1255963144,0.0,6623.95,0,0
4459,347,CASH_OUT,53587.13,C1653888867,0.0,0.0,C1187849046,196869.36,250456.49,0,0
4460,259,CASH_OUT,273035.34,C2042036434,219346.0,0.0,C113547814,1436569.55,1709604.89,0,0
4461,178,TRANSFER,304908.92,C612389437,0.0,0.0,C826162674,932653.66,1237562.58,0,0
4462,327,CASH_OUT,15443.68,C2143890571,0.0,0.0,C982216984,2083854.25,2099297.92,0,0
4463,380,CASH_OUT,155938.61,C406355851,0.0,0.0,C161538153,1437843.24,1593781.86,0,0
4464,403,CASH_OUT,14408.99,C1872101838,35256.0,20847.01,C1156196455,0.0,14408.99,0,0
4465,36,CASH_OUT,374091.17,C1612813088,59452.0,0.0,C1208327105,5958589.88,6332681.05,0,0
4466,9,CASH_OUT,16024.6,C1088493558,442118.0,426093.4,C1084323592,5818.0,8074.67,0,0
4467,228,CASH_OUT,128585.99,C1162458040,216821.93,88235.95,C1736781979,731975.21,860561.19,0,0
4468,163,TRANSFER,848740.36,C127432767,0.0,0.0,C1044789648,2808529.42,3657269.78,0,0
4469,378,CASH_OUT,31782.37,C1201174708,0.0,0.0,C477591966,814310.63,846093.0,0,0
4470,130,CASH_OUT,68144.0,C1752657999,0.0,0.0,C1052766721,200387.36,268531.36,0,0
4471,133,CASH_OUT,277297.43,C1463790726,111591.85,0.0,C739131431,14402352.38,14679649.81,0,0
4472,249,TRANSFER,33436.19,C1108980740,0.0,0.0,C600684545,68183.5,101619.69,0,0
4473,229,CASH_OUT,251446.62,C674045009,0.0,0.0,C492278745,335140.54,586587.16,0,0
4474,228,CASH_OUT,634132.7,C583835861,8086.0,0.0,C1981368658,2655128.63,3289261.33,0,0
4475,17,CASH_OUT,193276.92,C1699312352,0.0,0.0,C1819259625,600263.68,619943.68,0,0
4476,301,CASH_OUT,314910.59,C864876970,15423.0,0.0,C758250889,304970.02,619880.61,0,0
4477,209,CASH_OUT,6646.93,C1180533059,42125.66,35478.73,C272048547,49304.58,55951.51,0,0
